id,observed_on,url,image_url,description,latitude,longitude,geoprivacy,coordinates_obscured,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,generic_name
848474,2009-08-08,http://www.inaturalist.org/observations/848474,https://inaturalist-open-data.s3.amazonaws.com/photos/1074263/medium.jpg,,41.384112,-111.026297,,False,Bonneville Cutthroat Trout,Oncorhynchus virginalis utah,Bonneville Cutthroat Trout,Actinopterygii,1520377,Cutthroat Trout
848476,2009-08-08,http://www.inaturalist.org/observations/848476,https://inaturalist-open-data.s3.amazonaws.com/photos/1074274/medium.jpg,,41.384112,-111.026297,,False,Bonneville Cutthroat Trout,Oncorhynchus virginalis utah,Bonneville Cutthroat Trout,Actinopterygii,1520377,Cutthroat Trout
848608,2010-09-17,http://www.inaturalist.org/observations/848608,https://inaturalist-open-data.s3.amazonaws.com/photos/1074422/medium.jpg,,44.709681,-109.848101,,False,Yellowstone Cutthroat Trout,Oncorhynchus virginalis bouvieri,Yellowstone Cutthroat Trout,Actinopterygii,1520370,Cutthroat Trout
848615,2010-09-17,http://www.inaturalist.org/observations/848615,https://inaturalist-open-data.s3.amazonaws.com/photos/1074433/medium.jpg,,44.710047,-109.846674,,False,Yellowstone Cutthroat Trout,Oncorhynchus virginalis bouvieri,Yellowstone Cutthroat Trout,Actinopterygii,1520370,Cutthroat Trout
848671,2010-09-16,http://www.inaturalist.org/observations/848671,https://inaturalist-open-data.s3.amazonaws.com/photos/1074514/medium.jpg,,43.4116207844,-110.8275162292,,True,Snake River Fine-spotted Cutthroat Trout,Oncorhynchus virginalis behnkei,Snake River Fine-spotted Cutthroat Trout,Actinopterygii,1520369,Cutthroat Trout
848672,2010-09-16,http://www.inaturalist.org/observations/848672,https://inaturalist-open-data.s3.amazonaws.com/photos/1074515/medium.jpg,,43.5673839138,-110.8285961861,,True,Snake River Fine-spotted Cutthroat Trout,Oncorhynchus virginalis behnkei,Snake River Fine-spotted Cutthroat Trout,Actinopterygii,1520369,Cutthroat Trout
848675,2010-09-16,http://www.inaturalist.org/observations/848675,https://inaturalist-open-data.s3.amazonaws.com/photos/1074516/medium.jpg,,43.4382239547,-110.8004081351,,True,Snake River Fine-spotted Cutthroat Trout,Oncorhynchus virginalis behnkei,Snake River Fine-spotted Cutthroat Trout,Actinopterygii,1520369,Cutthroat Trout
848677,2010-09-16,http://www.inaturalist.org/observations/848677,https://inaturalist-open-data.s3.amazonaws.com/photos/1074519/medium.jpg,,43.489484616,-110.8920872242,,True,Snake River Fine-spotted Cutthroat Trout,Oncorhynchus virginalis behnkei,Snake River Fine-spotted Cutthroat Trout,Actinopterygii,1520369,Cutthroat Trout
848693,2009-07-23,http://www.inaturalist.org/observations/848693,https://inaturalist-open-data.s3.amazonaws.com/photos/1074546/medium.jpg,,44.972078,-110.808814,,False,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596,Brook Trout
2445318,2015-09-03,http://www.inaturalist.org/observations/2445318,https://inaturalist-open-data.s3.amazonaws.com/photos/2729175/medium.jpg,,43.5095583333,-110.838105,,False,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596,Brook Trout
2449897,2015-08-26,http://www.inaturalist.org/observations/2449897,https://inaturalist-open-data.s3.amazonaws.com/photos/2736227/medium.jpg,,44.9033133333,-110.1175,,False,Yellowstone Cutthroat Trout,Oncorhynchus virginalis bouvieri,Yellowstone Cutthroat Trout,Actinopterygii,1520370,Cutthroat Trout
3714733,2009-08-02,http://www.inaturalist.org/observations/3714733,https://inaturalist-open-data.s3.amazonaws.com/photos/4316720/medium.jpg,Caught and released,43.3305083503,-110.476410439,obscured,True,Yellowstone Cutthroat Trout,Oncorhynchus virginalis bouvieri,Yellowstone Cutthroat Trout,Actinopterygii,1520370,Cutthroat Trout
3714761,2010-06-14,http://www.inaturalist.org/observations/3714761,https://inaturalist-open-data.s3.amazonaws.com/photos/4316761/medium.jpg,Caught and released 2.,43.8984343038,-110.471646486,obscured,True,Snake River Fine-spotted Cutthroat Trout,Oncorhynchus virginalis behnkei,Snake River Fine-spotted Cutthroat Trout,Actinopterygii,1520369,Cutthroat Trout
3718466,2010-06-15,http://www.inaturalist.org/observations/3718466,https://inaturalist-open-data.s3.amazonaws.com/photos/4321190/medium.jpg,"Non-native and introduced into Jackson Lake for sport fishing, and must have washed down into the river below the dam",43.857307,-110.579925,,False,Lake Trout,Salvelinus namaycush,Lake Trout,Actinopterygii,111991,Lake Trout
3824321,2016-08-07,http://www.inaturalist.org/observations/3824321,https://static.inaturalist.org/photos/4472031/medium.jpeg,,43.1271231316,-109.6388252825,,False,Golden Trout,Oncorhynchus aguabonita,Golden Trout,Actinopterygii,68076,Golden Trout
3824336,2016-08-07,http://www.inaturalist.org/observations/3824336,https://static.inaturalist.org/photos/4472066/medium.jpeg,,43.087815027,-109.6371951699,,False,Rocky Mountain Cutthroat Trout,Oncorhynchus virginalis,Rocky Mountain Cutthroat Trout,Actinopterygii,1316977,Cutthroat Trout
3824359,2016-08-07,http://www.inaturalist.org/observations/3824359,https://static.inaturalist.org/photos/4472093/medium.jpeg,,43.0370248367,-109.5920619741,,False,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596,Brook Trout
4003297,2015-06-08,http://www.inaturalist.org/observations/4003297,https://inaturalist-open-data.s3.amazonaws.com/photos/4727774/medium.jpg,,42.804875,-109.5883333333,,False,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596,Brook Trout
